ADM1100,INTRODUCTION TO BUSINESS MGMT.
ENG1131,EFFECTIVE BUSINESS ENGLISH
EBC6250,DOCUMENT ENGIN. FOR E-BUSINESS
ENG2104,AM. LIT. II: 1900 TO PRESENT
ENG2110,CHILDREN'S LITERATURE
DVM3560,INTRO. PROJETS DE DÉV. INTERN.
EBC9998,EXAM. GÉN. DOCTORAT/COMP. EXAM
EBC6230,BUS. PROC. MGMT. TECH. & APPLN
ENG2118,COMIC. AND GRAPH. NOVELS
DVM4125,INTERN. DEV. ISSUES IN ASIA
DVM4151,INTL DEVLOP. POLICY & PRACTICE
ENG2135,SCIENCE FICTION
DVM4508,CONFLIT ET DÉVELOPPEMENT
ENG2142,World Literatures in English
DVM4552,ANALYSE AVANCÉE DONNÉES DI
ENG3106,TOPICS IN FILM STUDIES
DVM4560,GESTION DE PROJETS INTER.
ENG3134,Jacobean Shakespeare
DVM5501,MÉTHODES DE RECHERCHE
ENG3323,MEDIEVAL LITERATURE I
DVM6104,"SOC. MVTS, EQUITY & HUM. RIGHT"
DVM6105,INTL DEV PROG: RESULTS-B APPRO
ENG3356,18TH-CENTURY ROMANTIC FICTION
EBC8102,DOCTORAL SEMINAR IN E-BUS. II
ECH1100,INTRO STUDY OF ECH
DVM6502,"MODES DE VIE, RES. & DURABIL."
ENG3375,CRITICAL THEORY
ECH2710,CONFLITS & DROITS
DVM6503,"CONFLIT, TRANSITIONS ET PAIX"
ENG4152,ROMANTICS: SEMINAR
DVM8110,DEVELOPMENT POLICY & PRACTICE
ECH3330,SPECIAL TOPICS IN ECH
ENG4330,CANADIAN LIT: SPECIAL TOPIC
ECH1500,INTRO À L'ÉTUDE ECH
ENG6341,SHAKESPEARE I
ECH2730,THÉORIES DES CONFLITS
DVM8509,THÉORIES DU DÉVELOP. INTERN.
ECH3750,METHODOLOGIE RECHERCHE ECH
ENG7300,MODERN LITERATURE I
ECH3350,RESEARCH METHODS IN ECH
ENV1501,LES DÉFIS ENV. GLOBAUX
ECH3730,THÈMES CHOISIS ECH
ENV3321,GEOGRAPHICAL APP. ENV. ISSUES
DVM9996,EXAM SYNTHÈSE I / COMP EXAM I
ENV4118,ENVIRO. IMPACT ASSESSMENT
ECH4330,SEL RSRCH TOPICS CONFL STDS
DVM9999,THÈSE DE DOCTORAT / PhD THESIS
ECH4325,CHALLENGE DEMOCRACY INTERN.AFF
EPI5143,EPI. RESEARCH USINGLARGE DATA
ECH4725,DÉFI DÉMOCRATIE AFF.INTERN.
EAS3101,RESEARCH METHODS ABORIGINAL
ECH4755,CONFLITS ET PROCESSUS DE PAIX
EPI5240,EPIDEMIOLOGY I - INTRO EPIDEM.
EAS3503,SPIRIT AUTHOCH DANS AMERIQUE
EPI5341,EPIDEMIOLOGICAL APPLICATIONS
ECO1302,CONTEMPO. MACROECONO. ISSUES
ECH4350,CONFL.PEACE PROCESS MIDL.EAST
EBC5389,E-COMMERCE TECHNOLOGIES
EPI6178,INTER STUDIES HEALTH RESEARCH
EBC6130,WEB SERVICES
ECH4720,RÉSOLUTION DE CONFLITS
EBC6240,MOBILE COMMERCE
EPI6278,ADVANCED CLINICAL TRIALS
ECO1304,CONTEM. MICROECONO. ISSUES
ERG5714,PRINC. D'ÉVAL. & TRAITEMENT
EBC8101,DOCTORAL SEMINAR IN E-BUS. I
ECH4750,CONFL.PROC.PAIX MOYEN ORIENT
ECO1704,ENJEUX MICROÉCONO. CONTEMPO.
ERG5752,MÉTH. DE RECHERCHE & ANAL. I
EBC9999,THÈSE DOCTORAT/DOCTORAL THESIS
ERG5902,FORMATION CLINIQUE EN ERGO. II
ECH2330,THEORIES OF CONFLICT
ECO2117,INTRO ECONOMICS OF DEV. COUNT.
ECO1192,ENGINEERING ECONOMICS
ERG6743,INTERV. ERGOTHÉR. ADULTES MEN.
ECH3320,WAR AND SECURITY : HISTORICAL
ECO2143,MACROECONOMIC THEORY II
ECO1504,INTRODUCTION MICROÉCONOMIE
ERG6903,FORMATION CLINIQUE ERGO. III
ECO2111,ECONOMICS OF WOMEN'S ISSUES
ECO2147,ANALYSIS OF ECONO & SOC `DATA
ECH3720,GUERRE & SÉCURITÉ: HISTORIQUES
ESL2112,OR.WRIT.COM.ENG.SEC.LAN.INT.II
ECO2118,INTRO. ENV. & NAT. RES. ECONO
ECO2513,LE CANADA L'ÉCONOMIE MONDIALE
ECH4310,SELECTED RESEARCH TOPICS ECH
ESL2121,READ.WRIT.SKI.SEC.LAN.ADV.
ECO2142,MACROECONOMIC THEORY I
ECO2518,INTRO. ECONO. ENV. & RES. NAT.
ECH4355,CONFL.PEACE PROCESS SPEC.TOPIC
ESL3181,ADJ. LANG. COUR.IN ESL: PRO.SK
ECO2510,ANALYSE MICROECO. DU SEC. PUB.
ECO2544,THÉORIE MICROÉCONOMIQUE I
ECH4730,THÈMES RECH CHOIS ÉTU CONF
ESP1101,INTRO. TO SPANISH CULTURE
ECO2514,INTRO ÉCONO. TRAVAIL ET POPUL.
ECO3132,HISTORY OF ECONOMIC THOUGHT
ECO1102,INTRODUCTION TO MACROECONOMICS
ESP1992,COURS ÉLÉM ESP/ELEM SPANISH II
ECO2523,INTRODUC ÉCONOMIE DE LA SANTÉ
ECO3150,PROBABILITY STATS ECONOMISTS
ECO2547,ANALYSE DONNÉES ECO ET SOCIALE
ESP2991,ESP INTERM. /INTERM. SPANISH I
ECO3532,HISTOIRE DE PENSÉE ÉCONOMIQUE
ECO1592,SCIENCE ÉCONOMIQUE INGÉNIEURS
ECO3551,INTRODUCTION À L'ÉCONOMÉTRIE
ESP3941,VARIETES ESP/VARIETIES SPAN
ECO3139,INDUSTRIAL ORGANIZATION I
ECO2110,MICROECO. ANALY. / PUB. SEC.
ECO4116,LABOUR ECONOMICS
ESP3991,Cours avancé d'espagnol I
ECO3151,INTRODUCTION TO ECONOMETRICS
ECO2114,INTRO TO LABOUR POPUL. ECON.
ECO4123,INTERNATIONAL FINANCE
ESP4940,ACQUIS ESP/ACQUIS OF SPAN
ECO2123,INTRO TO HEALTH ECONOMICS
ESP5918,ASPECTS LIT. ESP III
ECO4150,DIRECTED RESEARCH PROJECT
ECO2145,MICROECONOMIC THEORY II
ESP5962,SPECIAL SEMINAR I
EVD5102,FOUND. OF ENVIRONMENTAL SC. I
ECO2517,INTRO AU DÉVELOPPEMENT ÉCONO.
ECO4517,ÉCONOMIE DU DÉVELOPPEMENT
EVD5106,FOUND. OF ENVIRONMENTAL LAW
ECO2542,THÉORIE MACROÉCONOMIQUE I
EVD5110,PROF. SKILLS ENVIRON. SUSTAIN.
ECO3539,ORGANISATION INDUSTRIELLE I
EVD7999,THÈSE MAÎTRISE/MASTER'S THESIS
ECO2545,THÉORIE MICROÉCONOMIQUE II
ECO3552,THÉORIE MACROÉCONOMIQUE III
ECO4117,DEVELOPMENT ECONOMICS
ECO3145,MATHEMATICAL ECONOMICS I
EVS4904,SÉMINAIRE / SEMINAR
ECO4145,MATHEMATICAL ECONOMICS II
ECO4586,ÉCONOMÉTRIE APPLIQUÉE
ECO3152,MACROECONOMIC THEORY III
FEM2104,"GENDER, (DIS)ABILITY & HEALTH"
ECO3545,ÉCONOMIE MATHÉMATIQUE I
ECO5585,ÉCONOMÉTRIE I
ECO4185,FINANCIAL ECONOMETRICS
FEM2107,"GENDER, RACE, CLASS & (DIS)ABI"
ECO3553,THÉORIE MICROÉCONOMIQUE III
ECO6120,MACROECONOMIC THEORY IV
ECO4121,Public Economics
ECO4139,INDUSTRIAL ORGANIZATION II
FEM2507,"GENRE, RACE, CLASSE ET (IN)CAP"
ECO6134,TOPICS ENVIRON RESOURCE ECON
ECO4190,HEALTH ECONOMICS
ECO6171,ECONOMIC DEVEL.: DOM. ASPECTS
ECO4521,Économie publique
FEM3105,FEMINIST THEORIES
ECO4536,SEM. RECH. ECON. DE L'ENVIRON.
ECO6183,EXPLORATION IN MONETARY ECON.
ECO5185,ECONOMETRICS I
FEM3500,THÈME CHOISI ÉTUDES DES FEMMES
ECO6142,INDUSTRIAL ORGANIZATION II
ECO6522,THÉORIE MICROÉCONOMIQUE IV
ECO4592,SEM. ECO RES NAT & DÉV DURABLE
FEM4310,FEMINISM AND TRANSNATIONALISM
ECO6174,HEALTH ECONOMICS
EDU5105,INTER-PROF EDUC IN HEALTH PROF
ECO6130,PUBLIC ECONOMICS: EXPENDITURE
FEM4730,"GENRE, IDENTITÉ ET CORPORÉITÉ"
ECO6191,LABOUR ECONOMICS I
EDU5206,PROGRAM PLANNING ADULT EDUC.
ECO6170,THEORY OF ECONOMIC DEVELOPMENT
FEM5700,THÉORIES FÉMINISTES
ECO6181,TOPICS IN MONETARY ECONOMICS
EDU5244,BILINGUAL MULTILINGUAL & MINOR
FEM6102,"WOMEN, RIGHTS AND CITIZENSHIP"
ECO6904,THEMES CHOISIS/SELECTED TOPICS
FEM8101,SEMINAR IN WOMEN'S STUDIES
EDU5270,ETH. & LEGAL DIMENSION COUNSEL
ECO6520,THÉORIE MACROÉCONOMIQUE IV
EDU5190,Introduction to Research in Ed
FLS1511,Communication orale et écrite
EDU5302,PRIN EDUC PLAN HEALTH PROF -II
EDU5473,Theories of Career Development
FLS2512,Communication orale et écrite
ECO7922,ECO. THEORY I: MACRO/MICRO ECO
EDU5199,SYNTHESIS SEMINAR
FLS2581,COURS D'ENC.LIN. FLS:CAP. RÉC.
EDU5222,ETHNOGRAPHIES IN EDUCATION
EDU5260,INTRO. TO CURRICULUM STUDIES
FLS4581,COURS DENC. LIN.FLS:COMM.ORALE
EDU5274,TESTS & MEASUR.IN EDUC.COUNS.
FLS4781,"COURS D'ENC,LIN.FLS: EXP.ÉCRIT"
EDU5599,SÉMINAIRE DE SYNTHÈSE
EDU5261,CURRIC. DESIGN HEALTH EDUC.
EDU5386,SEMINAR ON LITERACY
FRA1705,PERFECTIONNEMENT DU FRANÇAIS
EDU5466,RACISM AND ANTIRACISM IN EDUC.
EDU5271,COUNSELLING THEORIES & PRACT.I
FRA1748,LIT.FR.& QUÉ:XIX S À NOS JOURS
EDU5357,CURRENT ISSUES IN MATH. EDUC.
EDU5590,Introduction à la recherche en
FRA2540,PARALITTÉRATURES
EDU5671,COUNSELLING-THEORIES & PRAT.I
EDU5471,MICRO-COUNSELLING
FRA2549,CONTRACT.ET SYNTH.DE TEXTES
FRA2730,Le théâtre
EDU5699,ÉVALUATION DES PROGRAMMES
EDU5600,L'APPRENTISSAGE À L'ÂGE ADULTE
FRA2789,GRAMMAIRE D'AUJOURD'HUI
EDU5832,DÉV. RELATIONS COMMUNAUTÉ SCOL
FRA3578,CRITIQUE ET CHRON. CULTURELLES
EDU6106,"SC, TECHNOL, SOC & ENVIRONMENT"
EDU5611,ÉTHIQUE PROF. EN EDUCATION
EDU5618,ÉDUCATION COMPARÉE
EDU6204,LEARNING IN ADULTHOOD
EDU5674,TESTING ÉDUC. & PROFESSIONNEL
EDU5698,STRATÉG ÉVAL APPREN PROF SANTÉ
EDU6371,SELECTED TOPICS EDUC. COUNSEL.
FRA3754,ROMAN QUÉBÉCOIS DE 1900 À 1970
EDU5702,PRINC PLANIF SYST ENSEIGN - II
EDU5799,ÉLABOR INSTR ÉVALUATION APPREN
EDU6460,"INQ. CURRICULUM, CULT. & LANG."
FRA3780,LITT. & FORMES ARTISTIQUES
EDU5873,Théories du choix de carrière
FRA4586,LITTÉRATURES CROISÉES
EDU5881,TEND. RECH. EN ÉDUC. INCLUSIVE
EDU6107,HEALTH & PHY. ED. PEDAGOGY
EDU6591,RECHERCHE QUANTITATIVE
FRA5509,CRÉATION LITTÉRAIRE
EDU6109,YOUTH CULT & POP CULT PEDAGOGY
FRA6751,ROMAN & AUTRES GENRES NARRATIF
EDU6600,FORM D'ADULTES & CONTEXTE FORM
EDU6290,RESEARCH IN EDUCATION
EDU6191,QUANTITATIVE RESEARCH
FRE1732,FRANCOPHONIES CANADIENNES
EDU6421,"PUB. MEMORY, LIVED HIST & EDUC"
EDU6373,EDUC. OF MARGINALIZED YOUTH
EDU6699,ÉVAL PROGRAM: THÉORIE & PROBL
FRE2734,LA CHANSON
EDU7190,QUALITATIVE RESEARCH I
EDU6470,MULTICULTURAL COUNSELLING
EDU6474,INTERNSHIP IN COUNSELLING II
FRE3520,POÉSIE FRANÇAISE ET QUÉBÉCOISE
EDU7395,SEL TOP QUANTITATIVE RESEARCH
EDU6504,ÉDUC DANS UNE PERSPECTIVE HIST
EDU6690,MÉTHODOLOGIE DE LA RECHERCHE
FRE4525,THÉORIES LITTÉRAIRES
EDU8253,COGNITIVE PERSP ON LEARNING
EDU6637,Gestion et supervision des res
EDU6997,PROPOS MAÎTRISE / MASTER PROP
GEG1701,L'ENVIRONNEMENT PHYSIQUE
EDU9997,PROPOS DOCTORAT / PhD PROPOSAL
EDU6771,THÊMES CHOISIS COUNSELLING EDU
EDU7590,RECHERCHE QUALITATIVE I
GEG2109,CANADA AND ITS REGIONS
EDU8505,QUESTION CONTEMPORAINE ÉDUC.
EDU6871,STAGE EN COUNSELLING I
EFR2500,VISAGES FRANCO DANS LE MONDE
GEG2320,INTRODUCTION TO GEOMATICS
EDU9998,Examen de synthèse (doctorat)%
EDU6874,STAGE EN COUNSELLING III
ELG2136,ELECTRONICS I
GEG2704,CLIMATOLOGIE
EFR4500,INTÉGRATION ÉTUDES FRANCO
EDU7999,MA THESIS IN ED/THÈSE DE MA ÉD
ELG2537,THÉORIE DES CIRCUITS II
GEG3105,REMOTE SENSING
ELG2137,CIRCUIT THEORY II
EDU8190,QUALITATIVE RESEARCH II
ELG2536,ÉLECTRONIQUE I
EDU8506,ENJEUX ÉPISTÉMOL. & MÉTHOD.
ELG2911,PRATIQUE PROFES PRACTICE
ELG3106,ELECTROMAGNETIC ENGINEERING
GEG3302,NATURAL RESOURCE MANAGEMENT
EDU9999,THÈSE DE DOCTORAT / PhD THESIS
GEG3320,GEOGRAPHY OF TOURISM
ELG3136,ELECTRONICS II
ELG3155,INTRO. TO CONTROL SYSTEMS
ELA2102,LATIN AMER.CULTURES II
GEG3505,TÉLÉDÉTECTION
ELG3525,ANALYSE DES SIGNAUX ET SYST.
ELG3336,ELECTRONICS FOR MECHANICAL ENG
ELG2336,ELEC. CIR. & MACH. MECHA. ENG.
GEG3533,ENJEUX RÉGIONAUX
ELG3536,ÉLECTRONIQUE II
ELG3575,INTRO. SYSTEMES TELECOMMUNICA.
ELG2538,THÉORIE DES CIRCUITS I
GEG3721,L'APPROCHE GÉO.DE PROB.ENVIRO.
ELG3126,RANDOM SIGNALS AND SYSTEMS
ELG4117,OPTOELECTRON. & OPTICAL COMP.
ELG3736,ELECTRONIQUE INGÉN. MÉCANIQUE
GEG4120,GIS NUMERICAL SPATIAL ANALYSIS
ELG3175,INTRO.TO COMMUNICATION SYSTEMS
ELG4126,SUST.ELECTRICAL POWER SYSTEM
GEG4311,POLITICAL GEOGRAPHY
GEG4702,DÉVELOP. DES VILLES
ELG4156,LINEAR SYSTEMS
ELG3506,ELECTROMAGNETISME APPLIQUE
ELG4177,DIGITAL SIGNAL PROCESSING
GEG5109,PLACE & SOCIAL TRANSFORMATIONS
ELG4576,SYSTÈMES DE TÉLÉCOMMUNICATIONS
ELG4139,ELECTRONICS III
GEG5505,THÈMES CHOISIS EN GÉOG.HUMAINE
GEG5707,MILIEUX NORDIQUES
ELG5103,OPTICAL COMMUNICATIONS SYSTEMS
ELG3716,MACHINES ELEC ALIMENTAT ELEC
ELG4176,COMMUNICATION SYSTEMS
GEO1511,INTRODUCT.AUX SYST. TERRESTRES
ELG5131,GRAPHICAL MODELS
GEO2113,Paleontology
ELG4539,ÉLECTRONIQUE III
ELG5372,ERROR CONTROL CODING
ELG4115,MICROWAVE CIRCUITS
GEO2166,OCEANOGRAPHY
GEO2565,Stratigraphie et sédimentation
ELG5377,ADAPTIVE SIGNAL PROCESSING
ELG4118,WAVE PROPAGATION AND ANTENNAS
ELG5100,SOFTWARE ENG. PROJECT MGMT.
GEO3164,Metamorphic Petrology
ELG6321,PRINCIP & DESIGN ADV BIOMED IN
GEO3342,Introduction to Hydrogeology
ELG5121,MULTIMEDIA COMMUNICATIONS
GEO3591,GEOPHYSIQUE APPLIQUEE
ELG4137,PRINC. & APPLIC. VLSI DESIGN
ELG5126,SOURCE CODING & DATA COMPRES.
ELG7100,TOPICS IN ELECTROMAGNETICS I
GEO4301,Selected Topics in Earth Scien
ELG4159,INTEGRATED CONTROL SYSTEMS
ELG5199,DESIGN MULTIM. DIST.DATA.SYS.
ELG7186,TOPICS IN COMPUTERS I
GEO5151,PRECAMBRIAN GEOLOGY
ELG4179,WIRELESS COMMUNICATION FUND.
ELG5374,COMPUTER COMMUNICATION NETWORK
EMP5101,INDUSTRIAL ORGANIZATION
GEO5174,TECTONICS
EMP5116,MANAG. & OPERA. COMMUNICATION
ELG5383,SURVIVABLE OPTICAL NETWORKS
ELG4913,PROJET ELG II~~ELGPROJECT II
GNG1505,MÉCANIQUE POUR INGÉNIEURS
EMP6997,PROJET GEST INGÉN / ENG MNGT
ELG7132,TOPICS ELECTRONICS I: FILT.SYN
ELG7178,TOPICS IN COMMUNICATION II
GNG3100,TOPICS IN ENGINEERING I
EMP5102,Systems Engineering and Integr
ENG1121,LITERATURE AND COMPOSITION II
GRT2111,BIOL AND PHYSIOL ASPECTS AGING
ELG5119,STOCHASTIC PROCESSES
EMP5169,ADV TOPICS IN RELIABILITY ENG.
ELG5132,SMART ANTENNAS
GRT2511,ASPECTS BIO.PHYSIO.DU VIELLI.
GRT4130,ISSUES IN GERONTOLOG  RES
HIS1110,TWENTIETH-CENTURY WRLD TO1945
ELG5195,DIG. LOGIC DESIGN: PRIN. PRAC.
ENG1124,ENGAGING WITH LITERATURE
ENG1100,Workshop in Essay Writing
HIS1511,MONDE AU XXE S. DEPUIS 1945
HIS2101,BEGINNINGS GREEK CIVILIZATION
ENG2111,CAN. CHILD. LIT
HIS2105,HISTORY OF JEWS IN CAN
ENG2120,TALES OF MYST. AND DETECTION
HIS2151,UNITED STATES FRM 1776 TO 1885
ENG2131,FANTASY LITERATURE
HIS2170,"LATIN AMERICA, COLONIAL PERIOD"
ENG2140,Literature and Film
HIS2197,Philosophy of History
HIS2342,Europe in the 20th Century
HIS2363,"CANADA, 1867-1939"
ENG2450,INTRO TO AMERICAN LITERATURE
HIS2391,HISTORY AND THEORY
HIS2517,HISTOIRE DE L'U.R.S.S.
ENG3320,MODERN BRITISH LITERATURE
HIS2551,HIST ÉTATS-UNIS DE 1776 À 1865
ENG3340,SEVENTEENTH CENTURY LITERATURE
HIS2571,"AMÉRIQUE LATINE,ÉPOQUE CONTEMP"
ENG3371,MODERN DRAMA
HIS2741,L'EUROPE AU XIXe SIÈCLE
ENG4142,SHAKESPEARE: SEMINAR
HIS2775,HIST. AFRIQUE S-SAHA.1000-1850
ENG4180,AMERICAN LITERATURE: SEMINAR
HIS3124,BRITAIN FROM 1485 TO 1800
ENG6303,PROFESSIONAL DEVELOPMENT
HIS3190,SEL.TOPICS HIST.MIDEAST N-AFRI
ENG6380,VICTORIAN LITERATURE I
HIS3320,"BUILDING EUROPE, 1945-PRESENT"
ENG7322,CANADIAN LITERATURE III
ENG2101,CAN. LIT. I: BEGIN. TO 1920
ELG5376,DIGITAL SIGNAL PROCESSING
HIS3375,SELECT. TOPICS CANADIAN HIST.
ENV2504,MÉTH. DE RECH. EN GEG ET ENV
ENG2103,AM. LIT. I: BEGIN TO 1900
ENV4000,MÉMOIRE DE B.A./HONOURS ESSAY
HIS3550,Thèmes choisis en histoire amé
ELG6372,PRINCIPLES OF PHOTONICS
ENG2106,BRIT. LIT. II: 1700 TO PRESENT
ENV4920,SEM.REC.ÉTU.EN./RES.SEM.EN.ST.
HIS3797,Thèmes choisis en histoire
ELG6380,THEORY SEMICONDUCTOR DEVICES
ENG2116,WRITING OUT: LIT AND SEX. ID.
ELG7173,TOPICS IN SIGNAL PROCESSING II
HIS4142,SEMINAR IN MEDICAL HISTORY
ENG2130,THE TRADITIONS OF KING ARTHUR
EMP5100,INTRODUCTION TO ENGIN. MANAG.
HIS4192,SEM. HIST.MIDEAST & N-AFRICA
EPI5189,HEALTH ECONOMIC EVALUATION
ENG2136,FICTION OF HORROR
EMP5103,"Reliability, Quality and Safet"
HIS4320,SEMINAR IN MEDIEVAL HISTORY
EMP5179,MANUFACTURING SYSTEMS ANALYSIS
ENG2400,INTRO TO CANADIAN LITERATURE
EPI5340,EPIDEMIOLOGICAL METHODS
HIS4364,SELECTED TOPICS ABORIG. HIST.
ENG1120,LITERATURE AND COMPOSITION I
ENG3164,WORKSHOP IN CREATIVE WRITING
EPI5345,APPLIED LOGISTIC REGRESSION
HIS4535,Séminaire en histoire du Canad
ENG2102,CAN. LIT. II: 1920 TO PRESENT
EPI6188,SYSTEMATIC REVIEW AND META-ANA
HIS4763,THÈMES CHOISIS HIST.NON OCCID.
HIS5503,SÉMINAIRE EN HISTOIRE CANADA I
ENG2105,BRIT. LIT. I: BEGIN TO 1700
EPI7105,ADV.METH.BIOSTAT.:STAT. INFER.
ENG3321,CANADIAN SHORT STORY
HIS7335,SEMINAR ON WAR AND SOCIETY
ERG5511,INTRODUCTION À L'ERGOTHÉRAPIE
HIS8900,SÉMINAIRE RECH. / RESEARCH SEM
ERG5533,SANTÉ ET HANDICAP
ENG2115,WOMEN + LIT. 1900 TO PRESENT
HSS2102,COMM & HEALTH
ENG3341,EIGHTEENTH CENTURY LITERATURE
HSS2321,SOCIOPOL & ECON PERS IN HEALTH
ENG2124,SECOND YEAR SEMINAR
ENG4131,LIT THEORY: SPECIAL TOPIC
HSS2504,"ACT HUM, OCCUP ET SANTÉ"
HSS2705,MECHA MOL DES MALADIES
ENG4175,MOD. BRITISH LIT.: SEMINAR
ENG2137,THE POLITICS OF LITERATURE
HSS3101,HEALTH RESEARCH
ENG6302,RESEARCH METHODOLOGY
ENG2313,EUROPEAN CONTEXTS ENGLISH LIT.
HSS3303,ENVIRON AND HEALTH
ENG6330,RENAISSANCE LITERATURE I
HSS3503,"MALADIE, DÉFIENCE ET HANDICAP"
ENG3133,ELIZABETHAN SHAKESPEARE
ENG6381,VICTORIAN LITERATURE II
HSS3705,PATHPHYSIOL DES PROBL DE SANTE
ERG5731,ATTEINTES À LA SANTÉ PHYSIQUE
HSS4107,INT PERS. ON DEATH AND DYING
ENV1101,GLOBAL ENVIRONMENT. CHALLENGES
ERG5901,FORMATION CLINIQUE EN ERGO. I
ENG3318,Romantic Literature
HSS4324,SELECTED TOPICS
HSS4507,VIS. INT FIN DE VIE ET MORT
ERG6742,INTERV. ERGOTHÉR. ADULTES PHYS
ENV3101,LEGAL APPROAC.TO ENVIRO.ISSUES
ENG3339,SIXTEENTH CENTURY LITERATURE
HSS5903,SÉM MAÎTRISE I / MASTER SEMI
ERG6904,FORMATION CLINIQUE ERGO. IV
ENV4113,SELECTED TOPICS ENV ISSUES
EPI5181,POP. HEALTH RISK ASSESSMENT I
ISI5301,INFORMATION AND SOCIETY
EPI5212,COMMUNICABLE DISEASE EPIDEM.
ISI5703,GEST. RESS. INFORMATIONNELLES
EPI5343,OUTCOME MEASURES HEALTH RES.
ISI6312,GLOB. INFO. & COMMUNIC. POLICY
EPI5346,APP. LONGL. & CLUSTERED DATA
ENG3362,VICTORIAN LITERATURE
ISI6341,INFO. REPR. & RETRIEVAL TECH.
ISI6721,ARCHIVES & GEST. DES DOCUMENTS
EPI6344,CURRENT ISSUES IN EPIDEMIOLOGY
ESL1113,GRAM ANG/ENGL GRAMMAR ELE
ENG4148,RENAISSANCE: SEMINAR
ISI6997,LECT. DIRIGÉES / DIRECTED RDG.
ENG4182,CANADIAN LITERATURE: SEMINAR
ESL2351,OR.COMM.SKIL.SEC.LANG.ADV.I
EPI8166,PhD SEMINAR
ITA2113,ITALIAN CULTURE
ERG5523,"ENV. PHYS., SOC., CULT. & INST"
ESL2372,ENG. PRONUN. SEC.LANG. lear.
ENG6304,DOCTORAL RESEARCH METHODS
ITA2911,ITA INTER. I / INTER. ITA I
ERG5721,DIMENSIONS DE LA PERSONNE
ESL3371,ENG.GRAM.SEC.LANG.ADV.II
ENG6370,ROMANTIC LITERATURE I
ITA3911,ITA AVANCÉ I / ADV ITA I
ERG5753,MÉTH. LA RECHERCHE & ANAL. II
ERG6715,PRAT. PROFESS. ERGOTHÉRAP. II
ITI1121,INTRODUCTION TO COMPUTING II
ESP2304,WOMEN IN HISP CULT
ENG7321,CANADIAN LITERATURE II
ESP2701,LIT. HISPANIQUE EN TRADUCTION
JOU1150,HISTORY OF JOURNALISM
ENV2301,HISTORY OF ENVIRON. THOUGHT
ERG6754,ANALY. SCIEN. PRACT. ERGOTHÉR.
ENV3721,L'APPROCHE GÉO.DE PROB.ENVIRO.
JOU3300,THEORIES OF JOURNALISM
ESP2912,CULT HISP-AMER/ SPAN-AMER CULT
JPN2901,JAP.INTER.I/INTER.JAPANESE II
ENV4910,RECH.SUR TERRAIN/FIELD STUDY
ESP3917,OEUVRE HISP MASTERPIECE LIT
ERG6999,MÉMOIRE DE RECHERCHE
JPN3902,Cours avancé de japonais II%%A
EPI5188,HEALTH TECHNOLOGY ASSESSMENT
ESP3942,SYNTAXE ESPAGNOLE/SPAN.SYNTAX
ESL2111,OR.WRIT.COM.ENG.SEC.LAN.INT. I
LCL1502,LATIN II
EPI5242,Biostatistics I
EPI5344,SURVIVAL ANAL. IN HEALTH SC.
ESL2113,ENG GRAM FOR SEC LANG LEAR INT
LCL2552,GREC ANCIEN II
ESP3992,Cours avancé d'espagnol II
EPI6182,POP. HEALTH RISK ASSESSMENT II
ESP5901,LITTÉR. CULT. HISP. LIT. CULT.
LCL4100,LATIN AUTHORS
EPI7913,THÈ.SPÉ.ÉPIDÉ./SPE.TOP EPIDEM.
ESP5932,ASPECTS HISP-AMÉR/SP-AM LIT IV
ESL2122,LIST.SPEAK.SKI.SEC.LAN.ADV.
ERG5521,OCCUPATION HUMAINE
LCM5301,SPEC TOPICS WORLD LIT & CULT I
ESP7905,LINGUIST HISPAN/HISPANIC LING.
ESL2371,ENG.GRAM.SEC.LANG.ADV.I
ERG5524,SPIRIT. & QUEST. DE SENS
LCM5901,MÉTH RECH INTERCULT / METH RES
EVD5103,FOUND. OF ENVIRONMENTAL SC. II
ESL3100,Second Language Proficiency:
ERG5732,ATTEINTES À LA SANTÉ MENTALE
LIN1310,INTRO LING: WORDS UTTERANCES
EVD5107,FOUND. OF ENVIRONMENTAL POLICY
ESL3373,VOCAB DEV FOR 2ND LANG LEARN.
ERG6550,PERSPECT. PARTIC. EN ERGO.
ESP2501,CINÉMA ESP.&LATINO-AM;ÉRICAIN
EVD5500,SÉM DURABILITÉ DE L'ENVIRONN
LIN1720,INTRO LING : SONS
ERG6744,INTERV. ERGOTHÉR. PERS. AGÉES
ESP2911,CULT ESP CONTEMP/CONTEMP SPAN
EVS1101,INTRO. TO ENVIRONMENTAL SC.
ESP2992,ESP INTERM. / INTERM. SPAN. II
ERG6755,SÉMINAIRE DE RECHERCHE
EVS3501,PROBLEMES ENVIRONNEMENTAUX I
ESL1112,COM.OR.ECRI.ANG.LAN.SEC.ELE.II
ESP3935,HIPS TEXTS THEAT & POET
FEM1500,"FEMMES, GENRE, FÉMINISME:INTRO"
LIN2320,INTRO PHONOLOGY
ESL2181,ADJ. LANG. COUR.IN ELS:REC. SK
ESP3948,HIS & POL HISP LIT
FEM2110,"SEXUALITY, GENDER AND POP"
LIN2704,SYSTÈMES D'ÉCRITURE
ESL2361,WRIT.SKILLS.SEC.LAN.ADV.I
ESP4903,SÉMINAIRE ENS.ESP/SEMINAR SPAN
FEM2511,"CLASSE, TRAVAIL, GENRE"
LIN2755,ACQUISITION LANGUES SECONDES
